Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
1/14/2022,Bay Area AQMD,Sonoma,San Francisco Bay Area,7,0,38.432,-122.626,"6201 Channel Dr, Santa Rosa, CA 95409",California State Parks,Trione-Annadel Piles North,Hand Pile,N/A,N/A
1/14/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,40,1,41.794,-122.652,"46N 7W 33,34",US Forest Service,CRG 6,Hand Pile,Natural,2.4
1/14/2022,Butte County AQMD,Butte,Sacramento Valley,1,1,39.885,-121.649,TT23N RR03E 04,Cal Fire,Piles,Hand Pile,Natural,12
1/14/2022,Tehama County APCD,Tehama,Sacramento Valley,0.9,0.1,40.345,-121.613,T R,National Park Service,Mineral Landing Pile,Machine Pile,Natural,2.9
1/14/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,40,20,41.785,-122.683,"45N 7W 4,5,6",US Forest Service,CRG 5,Hand Pile,Natural,48
1/14/2022,South Coast AQMD,Riverside,South Coast,10,0,33.783,-116.752,T5S R2E 2,US Forest Service,Administrative Site - Alandale,Hand Pile,Brush,0
1/14/2022,Bay Area AQMD,Sonoma,San Francisco Bay Area,15,0,38.367,-122.502,"13815 Hwy 12, Glen Ellen CA 95442",Audubon Canyon Ranch,Audubon Canyon Ranch - BP - Piles,Hand Pile,N/A,N/A
1/14/2022,Modoc County APCD,Modoc,Northeast Plateau,14,14,41.3,-120.916,"T40N R9E S 14, 15, 21, 22, 23",US Forest Service,2021 BV / DH Piles,Machine Pile,N/A,N/A
1/14/2022,Tehama County APCD,Tehama,Sacramento Valley,5,0,39.956,-122.684,T24N R07W 7,Crane Mills,Riley,Machine Pile,Slash,0
1/14/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,19,19,41.23,-121.76,T39N R02E 8,LandVest,Cinnamon Cub,Machine Pile,Slash,1102
1/14/2022,Butte County AQMD,Butte,Sacramento Valley,0.5,0.5,39.742,-121.739,T22 R2E 35,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.85
1/15/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,19,19,41.23,-121.76,T39N R02E 8,LandVest,Cinnamon Cub,Machine Pile,Slash,1102
1/15/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,80,20,41.785,-122.683,"45N 7W 4,5,6",US Forest Service,CRG 5,Hand Pile,Natural,48
1/15/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,80,49,41.785,-122.683,"45N 7W 4,5,6",US Forest Service,CRG 5,Hand Pile,Natural,117.6
1/16/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,17,17,41.23,-121.67,T39N R03E 7,LandVest,Lava,Machine Pile,Slash,986
1/16/2022,Shasta County AQMD,Shasta,Sacramento Valley,15,7,40.853,121.94,"Section 35, T35N, R01W MDBM",Individual,2021 season,Unknown,N/A,406
1/17/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,10,10,41.887,-122.849,47N 9W 36,US Forest Service,Fish Gulch Unit 1,Hand Pile,Natural,24
1/17/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,31,82,41.874,-122.834,47N 9W 36,US Forest Service,Fish Gulch Unit 8,Hand Pile,Natural,196.8
1/17/2022,Bay Area AQMD,Sonoma,San Francisco Bay Area,30,0,38.517,-122.683,"5775 Blue Gate Rd, Santa Rosa, CA 95404",Individual,Area 2,Hand Pile,N/A,N/A
1/17/2022,Siskiyou County APCD,Siskiyou,Northeast Plateau,44,82,41.879,-122.849,47N 9W 36,US Forest Service,Fish Gulch Unit 5,Hand Pile,Natural,196.8
