Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
1/7/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,5,5,41.507,-123.518,13NR6ES20,US Forest Service,2250,Multiple Fuel Types,UNK,UNK
1/7/2020,South Coast AQMD,Riverside,South Coast,9,5,33.837,-116.809,UNK,US Forest Service,Administrative Site - Vista Grande,Hand Pile,Brush,10.5
1/7/2020,Tehama County APCD,Tehama,Sacramento Valley,7,7,39.909,-122.087,UNK,US Fish and Wildlife Services,2020-2020 Sac River Rio Vista Piles,Hand Pile,Brush,0.014
1/7/2020,Mendocino County AQMD,Mendocino,North Coast,10,10,39.206,-123.137,UNK,Individual,Cal Fire Ukiah Eastern Hills Broadcast,Broadcast,Brush,230
1/7/2020,El Dorado County AQMD,El Dorado,Mountain Counties,100,15,38.988,-120.394,UNK,US Forest Service,Gerle Creek,Machine Pile,Slash,10.5
1/7/2020,Feather River AQMD,Yuba,Sacramento Valley,15,15,39.396,-121.153,UNK,US Forest Service,Bullards Fire Restoration HCP,Hand Pile,Natural,332.4
1/7/2020,San Diego County APCD,San Diego,San Diego,40,15,32,-116,UNK,US Forest Service,DRD,Hand Pile,Natural,213
1/7/2020,Feather River AQMD,Yuba,Mountain Counties,10,21,39.5,-121.052,UNK,US Forest Service,FY20 YRRD-North Pile Burn Plan FRAQMD,UNK,UNK,UNK
1/7/2020,El Dorado County AQMD,El Dorado,Mountain Counties,35,35,38.882,-120.545,UNK,Sierra Pacific Industries,Camp Ten Emergency Notice Area,Machine Pile,Slash,525
1/7/2020,El Dorado County AQMD,El Dorado,Mountain Counties,40,40,38.859,-120.545,UNK,Sierra Pacific Industries,Davis Cabin Emergency Notice Area,Machine Pile,Slash,600
1/7/2020,Northern Sierra AQMD,Plumas,Mountain Counties,50,50,39.824,-120.499,UNK,US Forest Service,Humbug Piles,Hand Pile,Slash,250
1/7/2020,Northern Sierra AQMD,Plumas,Mountain Counties,50,50,40.424,-121.077,UNK,US Forest Service,Item1,Machine Pile,Slash,350
1/7/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,100,50,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,150
1/7/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,50,50,38.235,-119.993,UNK,US Forest Service,Recharge TS Cow Creek,Machine Pile,Slash,45
1/7/2020,El Dorado County AQMD,El Dorado,Mountain Counties,54,54,38.861,-120.549,UNK,Sierra Pacific Industries,Earshot Emergency Notice Area,Machine Pile,Slash,810
1/7/2020,El Dorado County AQMD,El Dorado,Mountain Counties,100,100,38.805,-120.596,UNK,US Forest Service,Engarde Units 29 - 40,Machine Pile,Slash,740
1/7/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,400,400,37.948,-120.026,UNK,US Forest Service,1N18M,Machine Pile,Slash,3724
1/8/2020,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,UNK,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,0.25,0.25,38.724,-120.567,UNK,El Dorado Irrigation District,SPRA,Broadcast,Slash,0.25
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,5,0.5,38.856,-120.993,UNK,Cal Fire,"Lyon VMP Piles Sec 31 & 32 + Sec 12 T11N, R8E",Hand Pile,Brush,1.25
1/8/2020,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.918,-120.038,UNK,US Forest Service,Panther 161,Hand Pile,Natural,7.4
1/8/2020,Placer County APCD,Placer,Mountain Counties,1,1,39.103,-120.931,UNK,Cal Fire,Unit 4,Hand Pile,Natural,0.25
1/8/2020,Shasta County AQMD,Shasta,Sacramento Valley,1,1,40.483,-122.506,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 8,Hand Pile,Brush,12
1/8/2020,Shasta County AQMD,Shasta,Sacramento Valley,5,1,40.993,-122.454,UNK,Sierra Pacific Industries,Carr Fire EM,Machine Pile,Slash,4.2
1/8/2020,Shasta County AQMD,Shasta,Sacramento Valley,5,1,40.856,-122.641,UNK,Sierra Pacific Industries,Carr Fire EM,Machine Pile,Slash,4.2
1/8/2020,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1.1,39.05,-120.115,UNK,California State Parks,Sugar Pine Pt Day Use Piles,Hand Pile,Slash,22
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.718,-120.563,UNK,Cal Fire,Sly Park piles,Hand Pile,Slash,6
1/8/2020,Northern Sierra AQMD,Nevada,Mountain Counties,0.5,2,39.295,-120.932,UNK,US Forest Service,Yuba River South Pile Burn Plan 2021,UNK,UNK,UNK
1/8/2020,Northern Sierra AQMD,Nevada,Mountain Counties,1,2,39.438,-120.231,UNK,US Forest Service,Sagehen Unit 100,Hand Pile,Slash,32
1/8/2020,Shasta County AQMD,Shasta,Sacramento Valley,2,2,40.497,-122.399,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 2,Hand Pile,Brush,108
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.52,-120.545,UNK,Sierra Pacific Industries,Oregon Scott 2019/20,Machine Pile,Slash,75
1/8/2020,Northern Sierra AQMD,Nevada,Mountain Counties,5,4,39.309,-120.934,UNK,US Forest Service,Madrone Springs 242,Hand Pile,Natural,43.2
1/8/2020,South Coast AQMD,Riverside,South Coast,1,4,33.837,-116.809,UNK,US Forest Service,Administrative Site - Vista Grande,Hand Pile,Brush,8.4
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.637,-120.491,UNK,US Forest Service,NWTF Unit 0038,Hand Pile,Natural,50
1/8/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,5,5,41.495,-123.5,13NR6ES28,US Forest Service,2241,Multiple Fuel Types,UNK,UNK
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,35,10,38.865,-120.558,UNK,Sierra Pacific Industries,Lovejoy Emergency Notice Area,Machine Pile,Slash,150
1/8/2020,Feather River AQMD,Yuba,Sacramento Valley,20,10,39.439,-121.18,UNK,US Forest Service,Pendola North/South,Hand Pile,Brush,237.5
1/8/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.397,-121.873,UNK,Cal Fire,Palo Colorado Pile 5,Hand Pile,Brush,52.5
1/8/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.391,-121.824,UNK,Cal Fire,Palo Colorado Pile 6,Hand Pile,Brush,52.5
1/8/2020,Placer County APCD,Placer,Lake Tahoe,10,10,39.252,-120.022,UNK,US Forest Service,Griff 2002,Hand Pile,Natural,74
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,50,15,38.824,-120.525,UNK,US Forest Service,Quidazoic Green Units,Machine Pile,Natural,189
1/8/2020,Amador County APCD,Amador,Mountain Counties,20,20,38.391,-120.968,UNK,Cal Fire,Rancho Arroyo Seco Piles,Machine Pile,Brush,50
1/8/2020,Glenn County APCD,Glenn,Sacramento Valley,65,20,39.721,-122.867,UNK,US Forest Service,Snow Basin Machine Piles,Machine Pile,Slash,580
1/8/2020,Northern Sierra AQMD,Plumas,Mountain Counties,50,20,40.424,-121.077,UNK,US Forest Service,Item1,Machine Pile,Slash,140
1/8/2020,San Diego County APCD,San Diego,San Diego,20,20,32.45,-116.42,UNK,US Forest Service,2019-Carveacre,UNK,UNK,UNK
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,46,23,38.8,-120.147,UNK,US Forest Service,Roadrunner Unit 101,Hand Pile,Natural,115
1/8/2020,Butte County AQMD,Butte,Mountain Counties,30,30,40.039,-121.469,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
1/8/2020,Feather River AQMD,Yuba,Mountain Counties,30,30,39.5,-121.052,UNK,US Forest Service,FY20 YRRD-North Pile Burn Plan FRAQMD,UNK,UNK,UNK
1/8/2020,Amador County APCD,Amador,Mountain Counties,40,40,38.56,-120.27,UNK,US Forest Service,View 88 - Amador County,Machine Pile,Natural,252
1/8/2020,Placer County APCD,Placer,Mountain Counties,43,43,39.067,-120.58,UNK,US Forest Service,Biggie Hand Piles,Hand Pile,Natural,290.25
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,45,45,38.805,-120.596,UNK,US Forest Service,Engarde Units 29 - 40,Machine Pile,Slash,333
1/8/2020,Tehama County APCD,Tehama,Sacramento Valley,50,50,39.819,-122.677,UNK,US Forest Service,Whiskey,Hand Pile,Natural,262.5
1/8/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,50,50,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,150
1/8/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,10,50,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,150
1/8/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,50,50,38.235,-119.993,UNK,US Forest Service,Recharge TS Cow Creek,Machine Pile,Slash,45
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,75,75,38.882,-120.545,UNK,Sierra Pacific Industries,Camp Ten Emergency Notice Area,Machine Pile,Slash,1125
1/8/2020,El Dorado County AQMD,El Dorado,Mountain Counties,250,200,38.591,-120.377,UNK,US Forest Service,CopyCat,Machine Pile,Slash,1800
1/8/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,450,450,37.948,-120.026,UNK,US Forest Service,1N18M,Machine Pile,Slash,4189.5
1/9/2020,El Dorado County AQMD,El Dorado,Mountain Counties,0.1,0.1,38.956,-120.931,UNK,California State Parks,Wendell Robie Trail,Hand Pile,Brush,0.46
1/9/2020,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,UNK,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
1/9/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,0.3,0.3,38.235,-119.993,UNK,US Forest Service,Recharge TS Cow Creek,Machine Pile,Slash,0.27
1/9/2020,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.371,-120.957,UNK,Bureau of Land Management,Shields Camp,Hand Pile,Brush,2.8
1/9/2020,Placer County APCD,Placer,Mountain Counties,1,1,39.103,-120.931,UNK,Cal Fire,Unit 4,Hand Pile,Natural,0.25
1/9/2020,Shasta County AQMD,Shasta,Sacramento Valley,2,1,40.497,-122.399,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 2,Hand Pile,Brush,54
1/9/2020,Shasta County AQMD,Shasta,Sacramento Valley,1,1,40.483,-122.506,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 8,Hand Pile,Brush,12
1/9/2020,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.718,-120.563,UNK,Cal Fire,Sly Park piles,Hand Pile,Slash,6
1/9/2020,Northern Sierra AQMD,Nevada,Mountain Counties,1,2,39.438,-120.231,UNK,US Forest Service,Sagehen Unit 100,Hand Pile,Slash,32
1/9/2020,Shasta County AQMD,Shasta,Northeast Plateau,5,2,41.003,-121.658,UNK,US Forest Service,Four Corners Hand Piles,Hand Pile,Natural,30
1/9/2020,Glenn County APCD,Glenn,Sacramento Valley,3,3,39.396,-122.174,UNK,US Fish and Wildlife Services,2019-2020Sac NWR Piles,Hand Pile,Brush,3.9
1/9/2020,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.922,-120.041,UNK,US Forest Service,Panther 159,Hand Pile,Natural,37
1/9/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,5,5,41.676,-122.085,"T44N R2W sec 2,3,9,10,16,17",US Forest Service,"Little Deer Hazard Tree, fuelwood Slash and Missed Piles",Hand Piles,UNK,UNK
1/9/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,5,5,41.5,-123.524,13NR6ES33,US Forest Service,2257,Multiple Fuel Types,UNK,UNK
1/9/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,2,5,41.485,-123.497,13NR6ES28,US Forest Service,2267,Multiple Fuel Types,UNK,UNK
1/9/2020,El Dorado County AQMD,El Dorado,Mountain Counties,6,6,38.902,-120.526,UNK,US Forest Service,"Pompeii West- 72, 679(b,c), 685, 689, 695(a,e),",Machine Pile,Slash,44.4
1/9/2020,San Diego County APCD,San Diego,San Diego,7,7,33.35,-116.89,UNK,US Forest Service,Palomar Mountain Piles Unit 7,Hand Pile,Slash,47.25
1/9/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.382,-121.843,UNK,Cal Fire,Palo Colorado Pile 7,Hand Pile,Brush,52.5
1/9/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.387,-121.872,UNK,Cal Fire,Palo Colorado Pile 8,Hand Pile,Brush,52.5
1/9/2020,Placer County APCD,Placer,Lake Tahoe,10,10,39.252,-120.022,UNK,US Forest Service,Griff 2002,Hand Pile,Natural,74
1/9/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,20,20,38.183,-120.025,UNK,US Forest Service,Strawberry HT,Machine Pile,Slash,120
1/9/2020,Northern Sierra AQMD,Nevada,Mountain Counties,20,25,39.317,-120.82,UNK,US Forest Service,Burlington 6L,Hand Pile,Natural,270
1/9/2020,Northern Sierra AQMD,Nevada,Mountain Counties,20,25,39.317,-120.82,UNK,US Forest Service,Burlington 6L,Hand Pile,Natural,270
1/9/2020,El Dorado County AQMD,El Dorado,Mountain Counties,33,33,38.848,-120.954,UNK,US Forest Service,Tobacco Gulch Unit 302-46,Machine Pile,Slash,726
1/9/2020,El Dorado County AQMD,El Dorado,Mountain Counties,100,50,38.591,-120.377,UNK,US Forest Service,CopyCat,Machine Pile,Slash,450
1/9/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,50,50.9,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,152.7
1/9/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,400,400,37.948,-120.026,UNK,US Forest Service,1N18M,Machine Pile,Slash,3724
1/10/2020,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,UNK,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
1/10/2020,Northern Sierra AQMD,Nevada,Mountain Counties,2,2,39.438,-120.231,UNK,US Forest Service,Sagehen Unit 100,Hand Pile,Slash,32
1/10/2020,Shasta County AQMD,Shasta,Sacramento Valley,2,2,40.493,-122.422,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 3,Hand Pile,Brush,108
1/10/2020,Shasta County AQMD,Shasta,Sacramento Valley,1,2,40.483,-122.506,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 8,Hand Pile,Brush,24
1/10/2020,Tehama County APCD,Tehama,Sacramento Valley,4,4,40.156,-122.202,UNK,US Forest Service,Lake Red Bluff,Hand Pile,Brush,21
1/10/2020,El Dorado County AQMD,El Dorado,Mountain Counties,23,9,38.8,-120.147,UNK,US Forest Service,Roadrunner Unit 101,Hand Pile,Natural,45
1/10/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.382,-121.829,UNK,Cal Fire,Palo Colorado Pile 1,Hand Pile,Brush,52.5
1/10/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.387,-121.832,UNK,Cal Fire,Palo Colorado Pile 2,Hand Pile,Brush,52.5
1/10/2020,Placer County APCD,Placer,Lake Tahoe,10,10,39.252,-120.022,UNK,US Forest Service,Griff 2002,Hand Pile,Natural,74
1/10/2020,Siskiyou County APCD,Siskiyou,Northeast Plateau,3,10,41.495,-123.494,13NR6ES28,US Forest Service,2236,Multiple Fuel Types,UNK,UNK
1/10/2020,South Coast AQMD,Riverside,South Coast,5,10,33.708,-116.718,UNK,US Forest Service,Administrative Site - Keenwild,Hand Pile,Brush,21
1/10/2020,Shasta County AQMD,Shasta,Northeast Plateau,3,20,41.003,-121.658,UNK,US Forest Service,Four Corners Hand Piles,Hand Pile,Natural,300
1/10/2020,El Dorado County AQMD,El Dorado,Lake Tahoe,50,50,38.918,-120.038,UNK,US Forest Service,Panther 161,Hand Pile,Natural,370
1/10/2020,Northern Sierra AQMD,Plumas,Mountain Counties,63,63,40.411,-121.097,UNK,US Forest Service,Item 3,Machine Pile,Slash,441
1/10/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,400,400,37.948,-120.026,UNK,US Forest Service,1N18M,Machine Pile,Slash,3724
1/11/2020,South Coast AQMD,Riverside,South Coast,3,3,33.617,-116.623,UNK,US Forest Service,Administrative Site - Kenworthy,Hand Pile,Brush,6.3
1/11/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.386,-121.859,UNK,Cal Fire,Palo Colorado Pile 3,Hand Pile,Brush,52.5
1/11/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,10,36.387,-121.865,UNK,Cal Fire,Palo Colorado Pile 4,Hand Pile,Brush,52.5
1/12/2020,South Coast AQMD,Riverside,South Coast,2,1,33.708,-116.718,UNK,US Forest Service,Administrative Site - Keenwild,Hand Pile,Brush,2.1
1/12/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,15,36.397,-121.873,"T8N, R11E, Sec 7, MDBM",Cal Fire,Palo Colorado Pile 5,Hand Pile,Brush,78.75
1/12/2020,Monterey Bay Unified APCD,Monterey,North Central Coast,2,15,36.391,-121.824,"T8N, R11E, Sec 7, MDBM",Cal Fire,Palo Colorado Pile 6,Hand Pile,Brush,78.75
1/13/2020,Placer County APCD,Placer,Mountain Counties,1,1,39.103,-120.931,"T8N, R11E, Sec 7, MDBM",Cal Fire,Unit 4,Hand Pile,Natural,0.25
1/13/2020,Shasta County AQMD,Shasta,Sacramento Valley,2,1,40.493,-122.422,UNK,Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 3,Hand Pile,Brush,54
1/13/2020,Shasta County AQMD,Shasta,Sacramento Valley,1,1,40.483,-122.506,"T8N, R11E, Sec 7, MDBM",Western Shasta Resource Conservation District,China Gulch Fuel Break Unit 8,Hand Pile,Brush,12
1/13/2020,Northern Sierra AQMD,Nevada,Mountain Counties,5,2,39.438,-120.231,UNK,US Forest Service,Sagehen Unit 100,Hand Pile,Slash,32
1/13/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,12,2,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,6
1/13/2020,Tuolumne County APCD,Tuolumne,Mountain Counties,50.9,2.3,38.221,-119.983,UNK,US Forest Service,Herring Creek,Machine Pile,Slash,6.9
1/13/2020,Butte County AQMD,Butte,Sacramento Valley,10,3,39.53,-121.399,"T8N, R11E, Sec 7, MDBM",Bureau of Land Management,Stringtown Mountain Pile rx,Hand Pile,Brush,74.4
1/13/2020,Glenn County APCD,Glenn,Sacramento Valley,3,3,39.396,-122.174,UNK,US Fish and Wildlife Services,2019-2020Sac NWR Piles,Hand Pile,Brush,3.9
1/13/2020,San Diego County APCD,San Diego,San Diego,6,6,33.316,-116.737,UNK,US Forest Service,AguangaUnit 1,Broadcast,Slash,121.02
1/13/2020,Feather River AQMD,Yuba,Mountain Counties,9,8,39.412,-121.121,UNK,US Forest Service,FY20 YRRD-North Pile Burn Plan FRAQMD,UNK,UNK,UNK
