Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
1/10/2019,El Dorado County AQMD,El Dorado,Mountain Counties,0.1,0.1,38.878,-121.034,T39N R04W S34,California State Parks,Olmstead Loop,Hand Pile,Brush,0.675
1/10/2019,Placer County APCD,Placer,Sacramento Valley,0.2,0.1,38.955,-120.955,T39N R04W S34,California State Parks,Foresthill Loop,Hand Pile,Brush,0.48
1/10/2019,Calaveras County APCD,Calaveras,Mountain Counties,1,0.5,38.286,-120.193,T39N R04W S34,California State Parks,Big Tree Creek,Hand Pile,Natural,0.555
1/10/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.2,-123.744,T39N R04W S34,Individual,Ben SMP 19-04 Piles,Machine Pile,Slash,40
1/10/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/10/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,30,15,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,75
1/11/2019,Butte County AQMD,Butte,Sacramento Valley,0.46,0.46,39.846,-121.702,T39N R04W S34,CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,0.782
1/11/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,30,30,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,150
1/13/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/14/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/14/2019,Calaveras County APCD,Calaveras,Mountain Counties,5,5,38.338,-120.411,T39N R04W S34,Sierra Pacific Industries,Silver Mountain Piled Units,Machine Pile,Slash,23.5
1/14/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,8,8,38.88,-119.996,T39N R04W S34,California State Parks,Sunset Interface,Hand Pile,Slash,36
1/14/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,30,15,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,75
1/14/2019,Calaveras County APCD,Calaveras,Mountain Counties,79,79,38.396,-120.31,T39N R04W S34,Sierra Pacific Industries,So Schaad Tractor,Machine Pile,Slash,165.9
1/15/2019,Placer County APCD,Placer,Sacramento Valley,1,0.15,38.953,-120.987,T39N R04W S34,California State Parks,Lower Lake Campgrounds,Hand Pile,Natural,0.14175
1/15/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.255,-123.239,T39N R04W S34,Individual,Flow SMP 19-08 Piles,Machine Pile,Slash,40
1/15/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/15/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,30,30,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,150
1/15/2019,Mendocino County AQMD,Mendocino,North Coast,40,40,39.391,-123.758,T39N R04W S34,Individual,Mike PDP 18-19 Piles,Machine Pile,Slash,1600
1/16/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.255,-123.239,T39N R04W S34,Individual,Flow SMP 19-08 Piles,Machine Pile,Slash,40
1/16/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/16/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,50,50,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,250
1/17/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.255,-123.239,T39N R04W S34,Individual,Flow SMP 19-08 Piles,Machine Pile,Slash,40
1/17/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/18/2019,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,16.6
1/18/2019,Calaveras County APCD,Calaveras,Mountain Counties,8,8,38.396,-120.31,T39N R04W S34,Sierra Pacific Industries,So Schaad,Machine Pile,Slash,232
1/20/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/21/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/22/2019,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.846,-121.702,T39N R04W S34,CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,0.425
1/22/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/22/2019,Mendocino County AQMD,Mendocino,North Coast,1,1,39.137,-123.225,T39N R04W S34,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,1
1/23/2019,Mendocino County AQMD,Mendocino,North Coast,1,1,39.137,-123.225,T39N R04W S34,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,1
1/24/2019,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.846,-121.702,T39N R04W S34,CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,0.425
1/24/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,3,2.5,38.989,-120.1,T39N R04W S34,California State Parks,DL Bliss SP Hand Piles,Hand Pile,Slash,50
1/24/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,50,25,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,125
1/25/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,3,1,38.989,-120.1,T39N R04W S34,California State Parks,DL Bliss SP Hand Piles,Hand Pile,Slash,20
1/25/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,50,22,36.812,-118.144,T39N R04W S34,Cal Fire,Billy Lake,Hand Pile,Brush,110
1/26/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/28/2019,Butte County AQMD,Butte,Sacramento Valley,0.75,0.75,39.846,-121.702,T39N R04W S34,CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,1.275
1/28/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/29/2019,Placer County APCD,Placer,Sacramento Valley,0.1,0.1,38.955,-120.955,"Section 13, T31N, R1E, MDBM",California State Parks,Foresthill Loop,Hand Pile,Brush,0.48
1/29/2019,Butte County AQMD,Butte,Sacramento Valley,0.75,0.75,39.846,-121.702,T39N R04W S34,CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,1.275
1/29/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/29/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/29/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/29/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/29/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.2,-123.744,"Section 13, T31N, R1E, MDBM",Individual,Ben SMP 19-04 Piles,Machine Pile,Slash,40
1/29/2019,Mendocino County AQMD,Mendocino,North Coast,1,1,39.137,-123.225,"Section 13, T31N, R1E, MDBM",Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,1
1/29/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,T39N R04W S34,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/29/2019,Mendocino County AQMD,Mendocino,North Coast,13,15,39.633,-123.185,"Section 13, T31N, R1E, MDBM",Individual,Frank SMP 17-36 Broadcast,Broadcast,Natural,195
1/29/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,40,20,36.812,-118.144,"Section 13, T31N, R1E, MDBM",Cal Fire,Billy Lake,Hand Pile,Brush,100
1/30/2019,Placer County APCD,Placer,Sacramento Valley,0.25,0.25,38.938,-121.008,"Section 13, T31N, R1E, MDBM",California State Parks,Doc Gordon,Hand Pile,Brush,1.35
1/30/2019,Butte County AQMD,Butte,Sacramento Valley,0.5,0.5,39.846,-121.702,"Section 13, T31N, R1E, MDBM",CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,0.85
1/30/2019,Colusa County APCD,Colusa,Sacramento Valley,1,1,39.379,-122.549,"Section 13, T31N, R1E, MDBM",US Forest Service,Stonyford Workcenter,Hand Pile,Natural,4.7
1/30/2019,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T39N R04W S34,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
1/30/2019,Mendocino County AQMD,Mendocino,North Coast,40,1,39.2,-123.744,"Section 13, T31N, R1E, MDBM",Individual,Ben SMP 19-04 Piles,Machine Pile,Slash,40
1/30/2019,Mendocino County AQMD,Mendocino,North Coast,1,1,39.137,-123.225,"Section 13, T31N, R1E, MDBM",Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,1
1/30/2019,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.98,-120.94,"Section 13, T31N, R1E, MDBM",US Forest Service,Mt. Hough DO,Hand Pile,Slash,10
1/30/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,"Section 13, T31N, R1E, MDBM",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/30/2019,Calaveras County APCD,Calaveras,Mountain Counties,5,5,38.286,-120.193,"Section 13, T31N, R1E, MDBM",California State Parks,Big Tree Creek,Hand Pile,Natural,5.55
1/30/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.887,-120.008,"Section 13, T31N, R1E, MDBM",US Forest Service,Fountain 1122,Hand Pile,Natural,37
1/30/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.894,-120.005,"Section 13, T31N, R1E, MDBM",US Forest Service,Fountain 122,Hand Pile,Natural,37
1/30/2019,Shasta County AQMD,Shasta,Sacramento Valley,10,5,40.54,-121.818,"Section 13, T31N, R1E, MDBM","W. M. Beaty & Associates, Inc.",Bear Creek Rehabilitation,Machine Pile,UNK,20
1/30/2019,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.777,-120.294,"Section 13, T31N, R1E, MDBM",US Forest Service,Roadrunner,Hand Pile,Natural,50
1/30/2019,El Dorado County AQMD,El Dorado,Mountain Counties,72,15,38.843,-120.635,"Section 13, T31N, R1E, MDBM",US Forest Service,2 Chaix Unit 308-45,Machine Pile,Slash,21.75
1/30/2019,Calaveras County APCD,Calaveras,Mountain Counties,20,20,38.406,-120.368,"Section 13, T31N, R1E, MDBM",Sierra Pacific Industries,Upper Bailey,Broadcast,Natural,80
1/30/2019,El Dorado County AQMD,El Dorado,Mountain Counties,50,25,38.797,-120.483,"Section 13, T31N, R1E, MDBM",US Forest Service,Quidazoic Red Units,Machine Pile,Natural,315
1/30/2019,Great Basin Unified APCD,Mono,Great Basin Valleys,50,25,38.12,-119.095,"Section 13, T31N, R1E, MDBM",US Forest Service,Bridgeport Canyon Pile Unit,Hand Pile,Slash,15.75
1/30/2019,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,25,38.12,-119.095,"Section 13, T31N, R1E, MDBM",US Forest Service,Bridgeport Canyon Pile Unit,Hand Pile,Slash,15.75
1/30/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,50,30,36.812,-118.144,"Section 13, T31N, R1E, MDBM",Cal Fire,Billy Lake,Hand Pile,Brush,150
1/30/2019,Northern Sierra AQMD,Plumas,Mountain Counties,55,55,39.93,-120.91,"Section 13, T31N, R1E, MDBM",US Forest Service,"American Valley Units 4, 5",Hand Pile,Slash,550
1/30/2019,Placer County APCD,Placer,Mountain Counties,182,140,38.965,-120.623,"Section 13, T31N, R1E, MDBM",US Forest Service,Big Grizzly Landing Piles,Machine Pile,Slash,4200
1/31/2019,Placer County APCD,Placer,Sacramento Valley,0.15,0.15,38.953,-120.987,"Section 13, T31N, R1E, MDBM",California State Parks,Lower Lake Campgrounds,Hand Pile,Natural,0.14175
1/31/2019,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.846,-121.702,"Section 13, T31N, R1E, MDBM",CSU Chico Research Foundation,Unit 2,Hand Pile,Natural,0.425
1/31/2019,Northern Sierra AQMD,Plumas,Mountain Counties,0.5,0.5,40.02,-121.22,"Section 13, T31N, R1E, MDBM",US Forest Service,Ganser Bar WC,Hand Pile,Slash,5
1/31/2019,Butte County AQMD,Butte,Sacramento Valley,5,1,39.882,-121.649,"Section 13, T31N, R1E, MDBM",Bureau of Land Management,Upper Doe Mill,Hand Pile,Natural,0.075
1/31/2019,Placer County APCD,Placer,Mountain Counties,1,1,39.073,-120.738,"Section 13, T31N, R1E, MDBM",US Forest Service,DU-4,Broadcast,Natural,4.4
1/31/2019,Tehama County APCD,Tehama,Sacramento Valley,1,1,39.884,-122.56,"Section 13, T31N, R1E, MDBM",US Forest Service,Paskenta Work Station,Hand Pile,Natural,2.6
1/31/2019,Calaveras County APCD,Calaveras,Mountain Counties,5,2,38.286,-120.193,"Section 13, T31N, R1E, MDBM",California State Parks,Big Tree Creek,Hand Pile,Natural,2.22
1/31/2019,Lake County AQMD,Lake,Lake County,2,2,38.823,-122.69,"Section 13, T31N, R1E, MDBM",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,33.2
1/31/2019,Calaveras County APCD,Calaveras,Mountain Counties,10,10,38.406,-120.368,"Section 13, T31N, R1E, MDBM",Sierra Pacific Industries,Upper Bailey,Broadcast,Natural,40
1/31/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,25,10,38.887,-120.008,"Section 13, T31N, R1E, MDBM",US Forest Service,Fountain 1122,Hand Pile,Natural,74
1/31/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,25,10,38.894,-120.005,"Section 13, T31N, R1E, MDBM",US Forest Service,Fountain 122,Hand Pile,Natural,74
1/31/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,22,10,36.812,-118.144,"Section 13, T31N, R1E, MDBM",Cal Fire,Billy Lake,Hand Pile,Brush,50
1/31/2019,Shasta County AQMD,Shasta,Sacramento Valley,10,10,40.54,-121.818,"Section 13, T31N, R1E, MDBM","W. M. Beaty & Associates, Inc.",Bear Creek Rehabilitation,Broadcast,UNK,40
1/31/2019,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.797,-120.483,"Section 13, T31N, R1E, MDBM",US Forest Service,Quidazoic Red Units,Machine Pile,Natural,315
1/31/2019,El Dorado County AQMD,El Dorado,Mountain Counties,63,63,38.813,-120.602,"Section 13, T31N, R1E, MDBM",US Forest Service,"En Garde Units 75,76,77",Machine Pile,Slash,466.2
2/1/2019,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"Section 13, T31N, R1E, MDBM",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,16.6
2/1/2019,El Dorado County AQMD,El Dorado,Lake Tahoe,4,2,38.989,-120.1,"Section 13, T31N, R1E, MDBM",California State Parks,DL Bliss SP Hand Piles,Hand Pile,Slash,40
2/1/2019,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,40.11,-120.97,"Section 13, T31N, R1E, MDBM",US Forest Service,Round Valley Timber Piles,Machine Pile,Slash,20
2/1/2019,Placer County APCD,Placer,Sacramento Valley,0.05,2,38.92,-121.003,"Section 13, T31N, R1E, MDBM",California State Parks,Mammoth Bar,Hand Pile,Brush,22.7
2/1/2019,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.9,-120.75,"Section 13, T31N, R1E, MDBM",US Forest Service,Greenhorn Timber Piles,Machine Pile,Slash,50
2/1/2019,Great Basin Unified APCD,Inyo,Great Basin Valleys,12,8,36.812,-118.144,"Section 13, T31N, R1E, MDBM",Cal Fire,Billy Lake,Hand Pile,Brush,40
2/1/2019,Calaveras County APCD,Calaveras,Mountain Counties,10,10,38.367,-120.383,"Section 13, T31N, R1E, MDBM",Sierra Pacific Industries,L-Fork,Broadcast,Slash,100
2/1/2019,Shasta County AQMD,Shasta,Sacramento Valley,10,10,40.54,-121.818,"Section 13, T31N, R1E, MDBM","W. M. Beaty & Associates, Inc.",Bear Creek Rehabilitation,Hand Pile,UNK,0.75
2/1/2019,El Dorado County AQMD,El Dorado,Mountain Counties,150,28,38.777,-120.294,"Section 13, T31N, R1E, MDBM",US Forest Service,Roadrunner,Hand Pile,Natural,140
2/2/2019,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.768,-120.601,"Section 13, T31N, R1E, MDBM",Dan Arens and Son,gannon,Broadcast,Slash,47
