Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
1/12/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,4,38.641,-120.528,UNK,US Forest Service,Grizzly Station,Hand Pile,Natural,UNK
1/12/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,2,38.942,-119.944,UNK,US Forest Service,Heavenly ULM,Hand Pile,Slash,9
1/12/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,15,39.308,-120.91,UNK,US Forest Service,Madrone D,Hand Pile,Slash,126.9
1/12/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,20,20,38.921,-120.058,UNK,US Forest Service,Meow 9,Hand Pile,Slash,200
1/12/2015,Colusa County APCD,Colusa,Sacramento Valley,1,1,39.299,-122.665,UNK,US Forest Service,Mill Site Prep Unit 8,Hand Pile,Slash,315
1/13/2015,Northern Sierra AQMD,Plumas,Mountain Counties,15,15,39.922,-120.902,UNK,US Forest Service,American Valley Unit 4a,Hand Pile,Slash,150
1/13/2015,Shasta County AQMD,Shasta,Sacramento Valley,20,23,40.596,-122.511,UNK,National Park Service,East Boundary Units 11 & 14,Broadcast,Natural,138
1/13/2015,El Dorado County AQMD,El Dorado,Mountain Counties,UNK,1,38.641,-120.528,UNK,US Forest Service,Grizzly Station,Hand Pile,Natural,UNK
1/13/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,10,39.314,-120.925,UNK,US Forest Service,Madrone B,Hand Pile,Slash,84.8
1/13/2015,Colusa County APCD,Colusa,Sacramento Valley,7,7,39.283,-122.805,UNK,US Forest Service,Mill Site Prep Unit 1,Hand Pile,Slash,808.5
1/14/2015,Butte County AQMD,Butte,Nevada,UNK,1,39.84,-121.58,"T17N R7,8W S31,36",Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,UNK,52.5
1/14/2015,Butte County AQMD,Butte,Sacramento Valley,UNK,3,39.523,-121.297,UNK,US Forest Service,Sunset HCP,Hand Pile,Brush,105.75
1/15/2015,Butte County AQMD,Butte,Sacramento Valley,10,5,39.523,-121.297,"T17N R7,8W S31,36",US Forest Service,Sunset HCP,Hand Pile,Brush,176.25
1/16/2015,Placer County APCD,Placer,Mountain Counties,0.05,0.05,39.053,-120.617,"T17N R7,8W S31,36",US Forest Service,Foresthill WorkCenter HPs,Hand Pile,Natural,0.00125
1/16/2015,Butte County AQMD,Butte,Sacramento Valley,4,4,39.523,-121.297,"T17N R7,8W S31,36",US Forest Service,Sunset HCP,Hand Pile,Brush,141
1/18/2015,Colusa County APCD,Colusa,Sacramento Valley,0.5,0.5,39.384,-122.552,"T17N R7,8W S31,36",US Forest Service,Stonyford work center,Hand Pile,Natural,1.95
1/20/2015,Northern Sierra AQMD,Plumas,Mountain Counties,15,5.5,40.129,-120.003,"T17N R7,8W S31,36",US Forest Service,Keddie Rock Cress,Hand Pile,Slash,27.5
1/20/2015,Tehama County APCD,Tehama,Sacramento Valley,1,1,40.187,-122.2,"T17N R7,8W S31,36",US Forest Service,Lake Red Bluff,Hand Pile,Natural,5.25
1/20/2015,Butte County AQMD,Butte,Sacramento Valley,2,2,39.521,-121.299,"T17N R7,8W S31,36",US Forest Service,Sunset Meadow Enhancement,Hand Pile,Brush,70.5
1/20/2015,El Dorado County AQMD,El Dorado,Mountain Counties,8,0.5,38.87,-120.479,"T17N R7,8W S31,36",Sierra Pacific Industries,YA KNOW SOUTH BROADCAST,Broadcast,Slash,12.5
1/21/2015,Placer County APCD,Placer,Lake Tahoe,10,10,39.062,-120.159,"T17N R7,8W S31,36",US Forest Service,Chicken 13-4A,Hand Pile,Slash,100
1/21/2015,Northern Sierra AQMD,Plumas,Mountain Counties,5,2,39.974,-120.949,"T17N R7,8W S31,36",US Forest Service,Corridor,Hand Pile,Slash,20
1/21/2015,Great Basin Unified APCD,Inyo,Great Basin Valleys,154,25,36.887,-118.233,"T17N R7,8W S31,36",Individual,Division B,Broadcast,Natural,125
1/21/2015,Placer County APCD,Placer,Lake County,10,10,39.058,-120.157,"T17N R7,8W S31,36",US Forest Service,Grouse 13-3,Hand Pile,Slash,100
1/21/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,2,38.942,-119.944,"T17N R7,8W S31,36",US Forest Service,Heavenly ULM,Hand Pile,Slash,9
1/21/2015,Colusa County APCD,Colusa,Sacramento Valley,10,10,39.283,-122.805,"T17N R7,8W S31,36",US Forest Service,Mill Site Prep Unit 6,Hand Pile,Slash,525
1/21/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.888,-120.356,"T17N R7,8W S31,36",US Forest Service,Millionaire,Machine Pile,Slash,UNK
1/21/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.83,-120.369,"T17N R7,8W S31,36",US Forest Service,Miscellaneous,Machine Pile,Slash,UNK
1/21/2015,Shasta County AQMD,Shasta,Sacramento Valley,10,10,40.546,-121.575,"T17N R7,8W S31,36",National Park Service,NW Gateway,Hand Pile,Natural,21
1/21/2015,Placer County APCD,Placer,Mountain Counties,61,61,39.184,-120.684,"T17N R7,8W S31,36",US Forest Service,Unit 13b,Broadcast,Natural,1098
1/21/2015,El Dorado County AQMD,El Dorado,Mountain Counties,118,57,38.932,-120.426,"T17N R7,8W S31,36",Sierra Pacific Industries,YA KNOW NORTH,Machine Pile,Slash,1140
1/26/2015,Feather River AQMD,Yuba,Sacramento Valley,10,10,39.454,-121.182,"T17N R7,8W S31,36",US Forest Service,SlapJack Oregon Hill,Broadcast,Natural,100
1/27/2015,Placer County APCD,Placer,Lake Tahoe,5,5,39.193,-120.127,"T17N R7,8W S31,36",California State Parks,BCSP Hand Piles,Hand Pile,Slash,100
1/27/2015,Glenn County APCD,Glenn,Sacramento Valley,25,20,39.4,-122.59,"T17N R7,8W S31,36",US Forest Service,Black Diamond Glade,Hand Pile,Brush,22720
1/27/2015,Tehama County APCD,Tehama,Sacramento Valley,49,49,39.865,-122.895,"T17N R7,8W S31,36",US Forest Service,Buttermilk 14,Hand Pile,Natural,13377
1/27/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,"T17N R7,8W S31,36",Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
1/27/2015,Colusa County APCD,Colusa,Sacramento Valley,28,15,39.283,-122.711,"T17N R7,8W S31,36",US Forest Service,Mill Site Prep Unit 2,Hand Pile,Slash,2205
1/27/2015,Feather River AQMD,Yuba,Sacramento Valley,66,25,39.454,-121.182,"T17N R7,8W S31,36",US Forest Service,SlapJack Oregon Hill,Broadcast,Natural,250
1/28/2015,Placer County APCD,Placer,Lake Tahoe,1,1,39.193,-120.127,"T17N R7,8W S31,36",California State Parks,BCSP Hand Piles,Hand Pile,Slash,20
1/28/2015,Glenn County APCD,Glenn,Sacramento Valley,UNK,60,39.4,-122.59,T 3N R 24E Sec. 5,US Forest Service,Black Diamond Glade,Hand Pile,Brush,68160
1/28/2015,Tehama County APCD,Tehama,Sacramento Valley,28,20,39.836,-122.82,T 3N R 24E Sec. 5,US Forest Service,Black Willow,Hand Pile,Natural,11130
1/28/2015,Shasta County AQMD,Shasta,Sacramento Valley,45,17,40.596,-122.511,"T17N R7,8W S31,36",National Park Service,East Boundary Units 11 & 14,Broadcast,Natural,102
1/28/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,T 3N R 24E Sec. 5,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
1/28/2015,Tehama County APCD,Tehama,Sacramento Valley,8,4,39.822,-122.709,T 3N R 24E Sec. 5,US Forest Service,Rancheria 18,Hand Pile,Natural,378
1/28/2015,Feather River AQMD,Yuba,Sacramento Valley,41,41,39.454,-121.182,T 3N R 24E Sec. 5,US Forest Service,SlapJack Oregon Hill,Broadcast,Natural,410
1/29/2015,Glenn County APCD,Glenn,Sacramento Valley,100,80,39.4,-122.59,T 3N R 24E Sec. 5,US Forest Service,Black Diamond Glade,Hand Pile,Brush,90880
1/29/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,T 3N R 24E Sec. 5,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
1/29/2015,Tehama County APCD,Tehama,Sacramento Valley,4,4,39.822,-122.709,T 3N R 24E Sec. 5,US Forest Service,Rancheria 18,Hand Pile,Natural,378
1/29/2015,Placer County APCD,Placer,Mountain Counties,14,2,39.079,-120.733,T 3N R 24E Sec. 5,US Forest Service,Seed Orchard HPs,Hand Pile,Natural,7.5
1/30/2015,El Dorado County AQMD,El Dorado,Mountain Counties,4,1,38.61,-120.504,T 3N R 24E Sec. 5,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
1/30/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.797,-120.01,T 3N R 24E Sec. 5,US Forest Service,Toads 96,Hand Pile,Slash,10
2/2/2015,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,39.974,-120.949,T 3N R 24E Sec. 5,US Forest Service,Corridor,Hand Pile,Slash,30
2/2/2015,El Dorado County AQMD,El Dorado,Mountain Counties,4,0.5,38.61,-120.504,T 3N R 24E Sec. 5,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,1.5
2/2/2015,Eastern Kern APCD,Kern,San Joaquin Valley,20,3,35.697,-118.568,T 3N R 24E Sec. 5,US Forest Service,Unit 21,Broadcast,Slash,6
2/3/2015,Shasta County AQMD,Shasta,Northeast Plateau,5,5,40.646,-121.376,"T17N R7,8W S31,36",US Forest Service,Baker Lake,Hand Pile,Natural,32.5
2/3/2015,Placer County APCD,Placer,Lake Tahoe,9,5,39.193,-120.127,T 3N R 24E Sec. 5,California State Parks,BCSP Hand Piles,Hand Pile,Slash,100
2/3/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,0.5,0.5,38.942,-119.944,T 3N R 24E Sec. 5,US Forest Service,Heavenly ULM,Hand Pile,Slash,2.25
2/3/2015,Colusa County APCD,Colusa,Sacramento Valley,0.5,0.5,39.384,-122.552,T 3N R 24E Sec. 5,US Forest Service,Stonyford work center,Hand Pile,Natural,1.95
2/3/2015,Eastern Kern APCD,Kern,San Joaquin Valley,6,3,35.702,-118.569,T 3N R 24E Sec. 5,US Forest Service,Unit 20,Broadcast,Slash,6
2/4/2015,El Dorado County AQMD,El Dorado,Mountain Counties,250,20,38.675,-120.44,T 3N R 24E Sec. 5,US Forest Service,Baltic Ridge,Broadcast,Natural,UNK
2/4/2015,Glenn County APCD,Glenn,Sacramento Valley,20,20,39.4,-122.59,T 3N R 24E Sec. 5,US Forest Service,Black Diamond Glade,Hand Pile,Brush,22720
2/4/2015,Glenn County APCD,Glenn,Sacramento Valley,60,60,39.731,-122.686,T 3N R 24E Sec. 5,US Forest Service,Fiddlers Green/Hardin Hole,Hand Pile,Brush,315
2/4/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.796,-120.453,T 3N R 24E Sec. 5,US Forest Service,Forest Guard,Machine Pile,Slash,UNK
2/4/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.942,-119.944,T 3N R 24E Sec. 5,US Forest Service,Heavenly ULM,Hand Pile,Slash,9
2/4/2015,Glenn County APCD,Glenn,Sacramento Valley,14.5,14.5,39.668,-122.865,T 3N R 24E Sec. 5,US Forest Service,Jenks Place,Hand Pile,Natural,1294.125
2/4/2015,Eastern Kern APCD,Kern,San Joaquin Valley,20,20,35.702,-118.561,T 3N R 24E Sec. 5,US Forest Service,Unit 22,Broadcast,Slash,40
2/4/2015,El Dorado County AQMD,El Dorado,Mountain Counties,61,61,38.932,-120.426,T 3N R 24E Sec. 5,Sierra Pacific Industries,YA KNOW NORTH,Machine Pile,Slash,1220
2/5/2015,Great Basin Unified APCD,Mono,Great Basin Valleys,120,70,37.795,-118.981,T 3N R 24E Sec. 5,US Forest Service,14 A,Broadcast,Natural,350
2/5/2015,El Dorado County AQMD,El Dorado,Mountain Counties,300,237,38.675,-120.44,T 3N R 24E Sec. 5,US Forest Service,Baltic Ridge,Broadcast,Natural,UNK
2/5/2015,El Dorado County AQMD,El Dorado,Mountain Counties,76,65,38.95,-120.39,T 3N R 24E Sec. 5,Sierra Pacific Industries,CHEESECAKE NORTH,Machine Pile,Slash,1300
2/5/2015,Northern Sierra AQMD,Plumas,Sacramento Valley,17,11,39.677,-121.126,T 3N R 24E Sec. 5,Sierra Pacific Industries,Coyote,Machine Pile,Slash,51.7
2/5/2015,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.053,-120.617,T 3N R 24E Sec. 5,US Forest Service,Foresthill WorkCenter HPs,Hand Pile,Natural,0.005
2/5/2015,Northern Sierra AQMD,Nevada,Mountain Counties,20,5,39.314,-120.925,T 3N R 24E Sec. 5,US Forest Service,Madrone B,Hand Pile,Slash,42.4
2/5/2015,Northern Sierra AQMD,Plumas,Mountain Counties,25,1,40.167,-120.967,T 3N R 24E Sec. 5,US Forest Service,Maidu Stewardship,Hand Pile,Slash,7.5
2/5/2015,Glenn County APCD,Glenn,Sacramento Valley,25,24,39.793,-122.691,T 3N R 24E Sec. 5,US Forest Service,Orchard 25,Hand Pile,Natural,9450
2/5/2015,El Dorado County AQMD,El Dorado,Mountain Counties,43,19,38.974,-120.369,T 3N R 24E Sec. 5,Sierra Pacific Industries,ROCKY,Machine Pile,Slash,380
2/5/2015,Placer County APCD,Placer,Mountain Counties,2,2,39.085,-120.737,T 3N R 24E Sec. 5,US Forest Service,Seed Orchard Machine Piles,Machine Pile,Slash,4.2
2/5/2015,El Dorado County AQMD,El Dorado,Mountain Counties,44,23,38.941,-120.443,T 3N R 24E Sec. 5,Sierra Pacific Industries,SO ANYWAY,Machine Pile,Slash,460
2/5/2015,Eastern Kern APCD,Kern,San Joaquin Valley,60,60,35.702,-118.561,T 3N R 24E Sec. 5,US Forest Service,Unit 22,Broadcast,Slash,120
2/5/2015,El Dorado County AQMD,El Dorado,Mountain Counties,15,10,38.868,-120.47,T 3N R 24E Sec. 5,Sierra Pacific Industries,YA KNOW SOUTH,Machine Pile,Slash,200
2/6/2015,Great Basin Unified APCD,Mono,Great Basin Valleys,120,50,37.795,-118.981,T 3N R 24E Sec. 5,US Forest Service,14 A,Broadcast,Natural,250
2/6/2015,El Dorado County AQMD,El Dorado,Mountain Counties,100,100,38.675,-120.44,T 3N R 24E Sec. 5,US Forest Service,Baltic Ridge,Broadcast,Natural,UNK
2/6/2015,Feather River AQMD,Yuba,Sacramento Valley,10,1,39.479,-121.13,T 3N R 24E Sec. 5,US Forest Service,Pendola Unit 10,Machine Pile,Slash,UNK
2/6/2015,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.822,-120.373,T 3N R 24E Sec. 5,Sierra Pacific Industries,QUIVER,Machine Pile,Slash,400
2/6/2015,El Dorado County AQMD,El Dorado,Mountain Counties,24,24,38.974,-120.369,T 3N R 24E Sec. 5,Sierra Pacific Industries,ROCKY,Machine Pile,Slash,480
2/6/2015,El Dorado County AQMD,El Dorado,Mountain Counties,21,21,38.941,-120.443,T 3N R 24E Sec. 5,Sierra Pacific Industries,SO ANYWAY,Machine Pile,Slash,420
2/9/2015,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,40.172,-120.965,T 3N R 24E Sec. 5,US Forest Service,Maidu Stewardship,Hand Pile,Slash,22.5
2/9/2015,Feather River AQMD,Yuba,Sacramento Valley,19,4,39.38,-121.182,T 3N R 24E Sec. 5,US Forest Service,Oregon Peak HCP,Hand Pile,Brush,141
2/10/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,7,39.308,-120.91,UNK,US Forest Service,Madrone D,Hand Pile,Slash,59.22
2/10/2015,Northern Sierra AQMD,Plumas,Mountain Counties,10,3,40.172,-120.965,UNK,US Forest Service,Maidu Stewardship,Hand Pile,Slash,22.5
2/10/2015,Northern Sierra AQMD,Sierra,Mountain Counties,12,4,39.725,-121.053,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
2/15/2015,El Dorado County AQMD,El Dorado,Mountain Counties,6,1,38.912,-120.662,TT2S RR26E S21,University of California,Compartment 250,Broadcast,Slash,10
2/20/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,15,1,38.848,-120.022,UNK,US Forest Service,Toads 31,Hand Pile,Natural,10
2/23/2015,Placer County APCD,Placer,Mountain Counties,14,10,39.124,-120.65,UNK,US Forest Service,Deadwood Ridge HPs,Hand Pile,Natural,37.5
2/23/2015,Glenn County APCD,Glenn,Sacramento Valley,11,5,39.663,-122.702,UNK,US Forest Service,Unit 27,Broadcast,Natural,40
2/23/2015,Glenn County APCD,Glenn,Sacramento Valley,69,35,39.67,-122.707,UNK,US Forest Service,Unit 29,Broadcast,Natural,280
2/24/2015,Placer County APCD,Placer,Mountain Counties,4,4,39.124,-120.65,T11N R18E S31,US Forest Service,Deadwood Ridge HPs,Hand Pile,Natural,15
2/24/2015,Glenn County APCD,Glenn,Sacramento Valley,27,27,39.411,-122.16,UNK,US Fish and Wildlife Services,SMP not found,UNK,UNK,UNK
2/24/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.804,-120.008,UNK,US Forest Service,Toads 23,Hand Pile,Slash,62.5
2/24/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,15,5,38.804,-120.008,UNK,US Forest Service,Toads 23,Hand Pile,Slash,62.5
2/24/2015,Glenn County APCD,Glenn,Sacramento Valley,6,6,39.663,-122.702,T11N R18E S31,US Forest Service,Unit 27,Broadcast,Natural,48
2/24/2015,Glenn County APCD,Glenn,Sacramento Valley,34,34,39.67,-122.707,T11N R18E S31,US Forest Service,Unit 29,Broadcast,Natural,272
2/25/2015,Placer County APCD,Placer,Mountain Counties,26,18,39.176,-120.583,UNK,US Forest Service,Little Sectet HPs,Hand Pile,Natural,67.5
2/25/2015,Glenn County APCD,Glenn,Sacramento Valley,27,27,39.411,-122.16,UNK,US Fish and Wildlife Services,SMP not found,UNK,UNK,UNK
2/25/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.804,-120.008,UNK,US Forest Service,Toads 23,Hand Pile,Slash,25
2/25/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.804,-120.008,UNK,US Forest Service,Toads 23,Hand Pile,Slash,25
2/25/2015,Shasta County AQMD,Shasta,Sacramento Valley,15,15,40.791,-122.565,T11N R18E S31,Bureau of Land Management,U,Broadcast,Natural,UNK
2/25/2015,Shasta County AQMD,Shasta,Sacramento Valley,6.1,6.1,40.791,-122.565,T11N R18E S31,Bureau of Land Management,V,Broadcast,Natural,UNK
2/25/2015,Shasta County AQMD,Shasta,Sacramento Valley,15,15,40.791,-122.565,T11N R18E S31,Bureau of Land Management,W,Broadcast,Natural,UNK
2/26/2015,Placer County APCD,Placer,Mountain Counties,18,9,39.141,-120.6,UNK,US Forest Service,13-17 HPs,Hand Pile,Natural,33.75
2/26/2015,Placer County APCD,Placer,Mountain Counties,20,2,38.929,-121.052,UNK,Bella Wildfire & Forestry Services,Canyon View Range Improvement,Broadcast,Natural,30
2/26/2015,Shasta County AQMD,Shasta,Sacramento Valley,45,40,40.791,-122.565,T11N R18E S31,Bureau of Land Management,G,Broadcast,Natural,UNK
2/26/2015,Shasta County AQMD,Shasta,Sacramento Valley,50,40,40.791,-122.565,T11N R18E S31,Bureau of Land Management,I,Broadcast,Natural,UNK
2/26/2015,Colusa County APCD,Colusa,Sacramento Valley,49,30,39.283,-122.711,UNK,US Forest Service,Mill Site Prep Unit 3,Hand Pile,Slash,7717.5
2/26/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,3,38.848,-120.022,UNK,US Forest Service,Toads 31,Hand Pile,Natural,30
2/27/2015,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.319,-120.24,UNK,California State Parks,Donner State Park Landing Pile,Machine Pile,Slash,UNK
2/27/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.804,-120.008,UNK,US Forest Service,Toads 23,Hand Pile,Slash,62.5
2/27/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.848,-120.022,UNK,US Forest Service,Toads 31,Hand Pile,Natural,50
2/28/2015,Placer County APCD,Placer,Mountain Counties,1,1,39.066,-120.967,UNK,Jensen Forest Management,Unit #1,Machine Pile,Brush,25.4
3/1/2015,Placer County APCD,Placer,Mountain Counties,1,1,39.066,-120.967,UNK,Jensen Forest Management,Unit #1,Machine Pile,Brush,25.4
3/2/2015,Great Basin Unified APCD,Alpine,Great Basin Valleys,20,18,38.771,-119.833,T17N R8W S36,US Forest Service,Alpine County FY14,Hand Pile,UNK,7312.5
3/2/2015,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.158,-120.956,UNK,US Forest Service,Greenville CG-Maidu,Hand Pile,Slash,0.5
3/2/2015,Northern Sierra AQMD,Plumas,Mountain Counties,10,1,40.172,-120.965,UNK,US Forest Service,Maidu Stewardship,Hand Pile,Slash,7.5
3/2/2015,Colusa County APCD,Colusa,Sacramento Valley,11,11,39.283,-122.711,UNK,US Forest Service,Mill Site Prep Unit 2,Hand Pile,Slash,1617
3/2/2015,Colusa County APCD,Colusa,Sacramento Valley,65,22,39.283,-122.711,UNK,US Forest Service,Mill Site Prep Unit 4,Hand Pile,Slash,8937.5
3/2/2015,Placer County APCD,Placer,Mountain Counties,0.08,0.07,39.268,-120.138,UNK,Northstar Fire Department,SMP not found,UNK,UNK,UNK
3/3/2015,Colusa County APCD,Colusa,Sacramento Valley,64,69,39.296,-122.099,"T14N R11E S3, 4, 9",US Fish and Wildlife Services,2015 Delevan Wetland Burn,Broadcast,Natural,53.613
3/3/2015,El Dorado County AQMD,El Dorado,Mountain Counties,140,147,38.669,-120.237,UNK,US Forest Service,Alder,Machine Pile,Slash,UNK
3/3/2015,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.02,-121.072,UNK,US Forest Service,Hallstead Campground,Hand Pile,Natural,0.48
3/3/2015,Northern Sierra AQMD,Nevada,Mountain Counties,20,5,39.314,-120.925,UNK,US Forest Service,Madrone B,Hand Pile,Slash,42.4
3/3/2015,Colusa County APCD,Colusa,Sacramento Valley,43,43,39.283,-122.711,UNK,US Forest Service,Mill Site Prep Unit 4,Hand Pile,Slash,17468.75
3/3/2015,Placer County APCD,Placer,Mountain Counties,12,6,39.079,-120.733,UNK,US Forest Service,Seed Orchard HPs,Hand Pile,Natural,22.5
3/3/2015,Placer County APCD,Placer,Mountain Counties,5,5,39.085,-120.737,UNK,US Forest Service,Seed Orchard Machine Piles,Machine Pile,Slash,UNK
3/4/2015,Colusa County APCD,Colusa,Sacramento Valley,40,40,39.296,-122.099,"T14N R11E S3, 4, 9",US Fish and Wildlife Services,2015 Delevan Wetland Burn,Broadcast,Natural,31.08
3/4/2015,Northern Sierra AQMD,Nevada,Mountain Counties,5,2,39.314,-120.925,UNK,US Forest Service,Madrone B,Hand Pile,Slash,16.96
3/4/2015,Colusa County APCD,Colusa,Sacramento Valley,46,30,39.298,-122.688,UNK,US Forest Service,Mill Site Prep Unit 7,Hand Pile,Slash,7245
3/4/2015,El Dorado County AQMD,El Dorado,Mountain Counties,30,23,38.653,-120.349,UNK,US Forest Service,Raintree,Machine Pile,Slash,345
3/4/2015,Glenn County APCD,Glenn,Sacramento Valley,38,38,39.411,-122.16,UNK,US Fish and Wildlife Services,SMP not found,UNK,UNK,UNK
3/4/2015,Placer County APCD,Placer,Mountain Counties,0.8,0.6,39.268,-120.138,UNK,Northstar Fire Department,SMP not found,UNK,UNK,UNK
3/4/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.848,-120.022,"T14N R11E S3, 4, 9",US Forest Service,Toads 31,Hand Pile,Natural,50
3/5/2015,Great Basin Unified APCD,Inyo,Great Basin Valleys,1,1,36.869,-118.159,T17N R8W S36,County of Inyo,Lower Owens River Project,Hand Pile,UNK,63
3/5/2015,Northern Sierra AQMD,Nevada,Mountain Counties,2,1,39.314,-120.925,T17N R8W S36,US Forest Service,Madrone B,Hand Pile,Slash,8.48
3/5/2015,Colusa County APCD,Colusa,Sacramento Valley,12,12,39.283,-122.711,UNK,US Forest Service,Mill Site Prep Unit 5,Hand Pile,Slash,756
3/5/2015,Colusa County APCD,Colusa,Sacramento Valley,16,16,39.298,-122.688,UNK,US Forest Service,Mill Site Prep Unit 7,Hand Pile,Slash,3864
3/5/2015,Shasta County AQMD,Shasta,Sacramento Valley,70,70,40.775,-122.349,UNK,National Park Service,Northwoods Deuce - Block E,Broadcast,Natural,UNK
3/5/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.848,-120.022,UNK,US Forest Service,Toads 31,Hand Pile,Natural,30
3/9/2015,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,75,50,38.17,-121.575,UNK,Individual,Tyler Island Burn 2015,Broadcast,Natural,105
3/10/2015,Shasta County AQMD,Shasta,Sacramento Valley,30,30,40.582,-122.506,UNK,National Park Service,East Boundary Unit 19,Broadcast,Natural,150
3/10/2015,Northern Sierra AQMD,Plumas,Mountain Counties,60,40,39.929,-120.801,UNK,US Forest Service,Empire Unit 4c,Broadcast,Natural,400
3/10/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,25,25,38.793,-119.999,UNK,US Forest Service,Luther 22,Hand Pile,Slash,262.5
